musicId,fileName,title,artist,album,genre,genre_grouped,audio_arousal,audio_valence,audio_emotion_quadrant_label,lyrics_emotion_quadrant_label,match_status,emotion_pair,YT id,duration,matched video title,dominant_tempo_variance,tempo_transition_complexity,active_bpm_variance,pitch_high,pitch_low,pitch_range,rms_variance,repeat_area_size,repetition_ratio,repeat_area_size_without_offset,repetition_ratio_without_offset,key,scale,strength,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,centroid_mean,centroid_std
484,Julia Michaels - Issues,Issues,Julia Michaels,Issues,Pop,Pop,0.675,0.625,Q1,Q2,mismatch,PN,7dqMyh4ILIg,176.0,Julia Michaels - Issues (Audio),1.3334434884768056,0.1847511193047142,625.3812217746167,885.097788139711,65.40639132514966,819.6913968145614,0.0173126459121704,14280610,0.2504265135496701,14704598,0.2549834368080534,Ab,major,0.9392688870429992,-124.80056,109.108315,88.72574,44.83173,7.154093,27.824,10.573557,18.51833,9.372275,17.075188,-8.665735,18.243792,8.462415,15.795611,-6.905318,13.375243,2.387509,12.103256,-1.1333213,12.349594,-11.561182,12.174379,-0.23380698,10.163981,-7.6556907,11.007074,2491.549774068311,1273.6791209700932
485,Justin Bieber - . Company,. Company,Justin Bieber,Purpose (Deluxe),Pop,Pop,0.7125,0.7,Q1,Q4,match,PP,R0OdNE5yjZM,210.0,Justin Bieber - Company (Audio),4.1804251525705975,0.1525367525146457,386.0972418101415,113.87914162255151,65.40639132514966,48.47275029740186,0.0106623517349362,36870128,0.4547319212313807,37527713,0.4585037774009203,E,minor,0.8637502789497375,-63.882206,98.09299,90.389984,31.99768,16.67406,22.227983,8.699027,16.224688,11.884681,14.002517,-0.81221277,17.489185,0.25590718,10.446876,9.255263,10.342656,-1.5337547,10.882949,4.7277226,11.37077,0.24241915,10.846884,2.4385355,9.089098,-0.373245,8.378161,2461.3755665957024,855.8828657390351
487,Justin Bieber - . Sorry,. Sorry,Justin Bieber,Purpose (Deluxe),Pop,Pop,0.8,0.775,Q1,Q3,mismatch,PN,v16qZcBllUU,201.0,Sorry,4.893558549977908,0.1453515263644773,509.8889980925256,192.63059450929475,65.40639132514966,127.2242031841451,0.0134699698537588,45956158,0.6205710297924654,46613668,0.6232781707587366,F,minor,0.8650239706039429,-42.491173,88.2994,100.04272,35.50007,4.30416,31.765707,9.787593,19.17062,7.886615,16.538803,-0.13110594,16.264454,-1.3401256,11.2953005,2.267467,13.597833,-1.8928497,11.21957,5.141822,9.663509,1.370004,9.852369,5.290264,9.663752,0.23459464,9.172767,2288.6029040213,889.3141235329678
488,Justin Moore - You Look Like I Need A Drink,You Look Like I Need A Drink,Justin Moore,You Look Like I Need A Drink,Country,Country,0.6625,0.6,Q2,Q3,match,NN,knx4FkCvFUc,187.0,You Look Like I Need A Drink,2.215016901000423,0.1351083591331269,615.0778621322931,130.8127826502993,65.40639132514966,65.40639132514966,0.0109625663608312,39503532,0.6122579890818898,40125493,0.6153685820816839,F#,major,0.8900730013847351,-17.821577,103.34467,94.105774,32.545975,-11.549545,19.293991,34.174957,13.371468,7.0468574,9.759494,13.771174,9.004991,-3.692218,9.611894,10.011178,7.601703,2.8543549,8.060297,2.7667873,7.113168,-0.96111125,7.2808456,3.794216,6.544076,2.0448878,6.4187837,2161.840684899662,744.0408907938973
492,Kane Brown - What Ifs,What Ifs,Kane Brown,Kane Brown,Country,Country,0.9,0.7875,Q1,Q1,match,PP,BGV5Yom8JEY,190.0,Kane Brown - What Ifs (Audio) ft. Lauren Alaina,5.5357419199040265,0.1451987767584097,1115.1695715848832,135.4258854679408,65.40639132514966,70.01949414279113,0.0085539650171995,24823448,0.375330591290673,25352547,0.3793552282355582,F,major,0.909256100654602,-29.727308,96.42906,75.201195,25.74847,-4.2601247,16.841667,32.323402,14.474541,4.964802,12.499453,5.014095,11.199349,0.2800076,9.705704,7.5735903,9.425213,-1.1994048,9.257155,4.4881825,8.562382,-4.048977,7.7913575,5.347894,7.433033,1.5939914,7.5661917,2662.0750496751757,740.4333604752279
494,Kanye West - 01 Champions,01 Champions,Kanye West,Champions,Hip-Hop,Hip-Hop,0.8,0.4625,Q2,Q2,match,NN,qJpprwtl070,168,Champion,0.0623747619431308,0.2380820399113082,587.6174268286537,129.31026969119696,65.40639132514966,63.90387836604731,0.0192747451364994,44600474,0.8667169123938463,45158422,0.8672527958933338,Bb,minor,0.8473579287528992,-68.464195,78.4425,83.23213,36.348083,9.852186,26.174988,24.168926,19.371239,15.361718,14.261416,9.264157,14.4478035,2.8350134,12.054229,10.301243,10.65962,3.9060335,11.880714,10.402792,10.2893505,3.5478415,9.179067,3.7456923,8.112947,3.5013053,7.134439,2304.491609573724,1052.360957306207
496,Kanye West - Fade,Fade,Kanye West,The Life Of Pablo,Hip-Hop,Hip-Hop,0.6625,0.5375,Q2,Q3,match,NN,6HPAysN5UGc,199,Fade,6.028016154027193,0.1762719757829782,622.3323643200822,450.28451247858095,65.40639132514966,384.87812115343127,0.026106433942914,40865466,0.5594739414070095,41434227,0.5616606982580575,D,minor,0.8659538626670837,-106.41864,101.56377,112.36752,57.73535,-3.399103,34.889088,31.756254,24.910818,12.944277,22.846872,7.0148745,15.222246,-0.6738282,18.74104,5.113766,12.795876,-2.4740517,12.778453,7.8114576,9.514774,1.309452,10.989366,3.5528352,8.76035,0.36985356,9.783471,1700.9051012553039,1045.0348745652484
500,Katy Perry - Swish Swish,Swish Swish,Katy Perry,Swish Swish,Pop,Pop,0.7,0.425,Q2,Q2,match,NN,iGk5fR-t5AU,384.0,Katy Perry - Swish Swish (Official) ft. Nicki Minaj,4.60926354340545,0.1998307031864079,854.1107013516389,170.6259238017108,65.40639132514966,105.21953247656114,0.0005770812858827,168959412,0.6208672716968732,170128678,0.6219550993331575,F,minor,0.8876681923866272,-213.90958,81.78802,82.77634,42.15794,-2.5729058,35.009544,15.272475,21.699028,-3.0284674,17.29833,7.481347,16.14648,1.799372,13.520407,6.7950234,14.20549,0.7960421,11.793697,5.6439815,11.129112,-2.6893847,10.040026,3.3104782,9.171137,-1.441063,8.766077,2548.639026153031,1122.0411293028346
503,Katy Perry - Katy Perry - Rise (CDQ),Katy Perry - Rise (CDQ),Katy Perry,Rise,Pop,Pop,0.613636363636,0.488636363636,Q3,Q1,mismatch,NP,QrZkTaotreg,204.0,Katy Perry - Rise (Audio),4.216244671479031,0.1460827916524119,408.1624118001084,124.90548719779652,65.40639132514966,59.49909587264686,0.0087208300828933,34336094,0.4508901050036872,34981381,0.454921864532244,F#,major,0.8256537914276123,-98.12926,123.969055,96.21927,35.363564,2.6968238,23.378012,20.569891,14.727239,7.009544,11.5689335,5.2672915,10.37051,4.093523,8.882906,13.290179,8.945492,6.14768,9.16898,9.444324,8.324824,-0.6328725,8.345762,2.617105,7.9762115,-2.2402503,7.555168,2111.768971615744,890.4174126203504
504,Kehlani - Kehlani - CRZY,Kehlani - CRZY,Kehlani,CRZY,R&B,Pop,0.675,0.675,Q1,Q1,match,PP,uptbvD6KbZs,192.0,CRZY,4.931365332184615,0.1234104396269831,281.0454574609491,816.3400229083522,65.40639132514966,750.9336315832026,0.0134438807144761,38524110,0.5709135465020382,39084807,0.573275527435524,Ab,minor,0.8782838582992554,-94.916336,95.18959,76.21046,37.17066,-13.287513,27.663515,6.6413155,26.970385,-6.4164376,14.5803795,-0.6073233,19.846764,6.961023,14.54073,4.140506,15.736772,5.0122213,12.792521,2.3395808,11.867189,-7.98689,12.011973,1.538037,10.5641165,-7.071433,9.925502,2598.9892420089686,1009.765670180278
505,Kehlani - Distraction,Distraction,Kehlani,Distraction,R&B,Pop,0.65,0.6125,Q2,Q4,mismatch,NP,pime1xiTUyE,236.0,Distraction,3.6987703816865873,0.1749581322037237,587.0996184197284,337.3322358273121,65.40639132514966,271.9258445021625,0.0141391931101679,36960308,0.3617113627663454,37598457,0.3648819387198141,F,minor,0.852249801158905,-75.40921,117.60899,65.52653,31.532093,11.633915,27.285473,21.729906,20.040663,13.137254,18.134668,-2.640652,20.752031,9.289479,15.616741,3.8806303,14.381761,6.282142,12.462733,7.1602597,12.350885,-5.007614,11.845781,5.4173756,9.560942,0.49013788,9.624547,2821.47550767995,1167.1629410770324
506,Kehlani - Gangsta,Gangsta,Kehlani,Suicide Squad: The Album,R&B,Pop,0.275,0.375,Q3,Q2,match,NN,WMklQbY46Dk,177.0,Kehlani - Gangsta (Audio),0.2283307825091586,0.1973821989528796,1292.1329623468382,155.56349186104043,65.40639132514966,90.15710053589078,0.0053023751825094,18899296,0.3274192515069556,19426736,0.3328228392862037,Bb,minor,0.850449800491333,-149.4921,102.8983,87.891914,39.26288,20.199774,29.502872,30.74119,18.730246,8.793632,12.417404,3.1157384,16.190802,13.483548,12.91263,-1.1595206,13.483307,10.291263,11.302331,6.0483046,10.067175,-5.5303593,11.11692,7.336877,10.140491,-1.319147,9.39216,2232.4533174462467,968.817691064177
514,Kelsea Ballerini - Peter Pan,Peter Pan,Kelsea Ballerini,The First Time,Country,Country,0.85,0.75,Q1,Q3,mismatch,PN,ja0pKS7KKss,201.0,Kelsea Ballerini - Peter Pan (Official Audio),5.091903109898878,0.1588568783987041,750.9649980149649,123.47082531403102,65.40639132514966,58.06443398888136,0.0055853240191936,38018536,0.5139820951052203,38637053,0.5172195923535566,C#,major,0.9293534755706788,-66.12184,105.12847,88.50114,31.365923,8.955045,20.704212,21.843828,16.004688,12.487321,12.220898,0.15260193,14.210266,4.5038934,11.688237,3.9796453,10.062925,0.9162477,8.601998,7.412155,8.927246,-4.3766274,9.259231,4.803677,7.676469,-3.7506242,7.9132514,2454.198119262385,948.2477735589566
515,Kelsea Ballerini - Yeah Boy,Yeah Boy,Kelsea Ballerini,Kelsea Ballerini,Country,Country,0.6125,0.7875,Q4,Q1,match,PP,GTTvhdczhKc,194.0,Kelsea Ballerini - Yeah Boy (Official Audio),5.555881074835795,0.1428059701492537,633.2315958119849,471.580323515969,65.40639132514966,406.1739321908193,0.0105743277817964,48911592,0.7044678138541768,49520483,0.7060171334372911,Eb,major,0.9598358869552612,-58.053417,90.49991,100.60374,28.059637,-5.7694144,17.773277,16.00299,14.610173,-0.012956069,11.839716,3.4408002,13.741072,6.514515,10.856827,-2.464066,11.710256,1.3388646,9.253317,7.754061,8.668842,-5.3549404,8.714821,3.1272573,7.7005644,-7.4471326,8.076546,2114.153862890705,715.4411272477925
516,Kendrick Lamar - LOYALTY.,LOYALTY.,Kendrick Lamar,DAMN.,Hip-Hop,Hip-Hop,0.4,0.4625,Q3,Q2,match,NN,sN8H2ypmzlA,227.0,LOYALTY.,6.427027896952193,0.160641339869281,781.2615754090306,394.2662424412591,65.40639132514966,328.85985111610944,0.0229034163057804,40452822,0.4255828684598814,41085080,0.4284906279369046,A,minor,0.8812481164932251,-107.96312,77.49155,56.47503,29.850515,5.0717835,26.312735,18.495556,17.936783,3.4251988,16.888353,12.783259,17.355242,-2.7513263,13.188923,0.66907275,14.095054,-4.6082754,12.162235,6.5983486,11.8579035,1.2101732,11.0023775,5.4862404,10.248439,-0.77938163,9.9267845,2932.0417304905786,1025.6797659229342
518,Kendrick Lamar - LOVE.,LOVE.,Kendrick Lamar,DAMN.,Hip-Hop,Hip-Hop,0.425,0.5125,Q3,Q1,mismatch,NP,w6NxHj3L_XY,213.0,LOVE.,6.031983724218467,0.1004243281471004,175.96184847824043,434.9461689552743,65.40639132514966,369.5397776301246,0.0194270834326744,48044966,0.5740478660554509,48633793,0.5757217141115079,F,major,0.9747561812400818,-106.28269,108.49828,99.540855,39.38855,-3.0420372,31.574068,10.76795,21.387167,6.2369485,19.97447,-0.29945067,16.49744,-5.81968,15.986363,3.8139598,14.085277,-12.58001,13.803242,5.009239,13.02791,-6.673647,10.7256975,-1.5272195,10.530494,-5.733376,11.607945,2074.920757404644,1019.6972016587129
526,Kendrick Lamar - HUMBLE.,HUMBLE.,Kendrick Lamar,DAMN.,Hip-Hop,Hip-Hop,0.4625,0.525,Q3,Q2,match,NN,ov4WobPqoSA,177.0,HUMBLE.,2.3567206747633542,0.0657221566312475,41.05767605506434,83.3644111580719,65.40639132514966,17.958019832922247,0.0208617802709341,37135516,0.6462398880133259,37628695,0.6475410680984721,Ab,major,0.7180295586585999,-95.32182,97.34678,79.68518,45.254467,15.088258,37.256866,20.82588,23.774593,10.410831,18.382107,16.986052,15.802552,10.904736,16.044275,18.430668,13.997346,4.782604,15.300107,12.209274,11.122159,5.330637,11.369733,5.385878,10.942598,2.7821708,8.75504,2270.9457104186167,1159.7179987780112
537,Kenny Chesney - Noise,Noise,Kenny Chesney,Noise,Country,Country,0.7625,0.7125,Q1,Q2,mismatch,PN,t7ugT2A85Jw,207.0,Kenny Chesney - Noise (Audio),5.932786716239625,0.1639325842696629,889.7445051256153,133.09934981412218,65.40639132514966,67.69295848897252,0.0093367267400026,40920406,0.5215760167961107,41595588,0.5251305138240121,G,major,0.9419620633125304,-35.783566,119.79832,85.26479,29.684458,-2.969984,16.970789,22.615355,13.928744,-2.461477,11.439409,9.374222,10.26216,-4.584089,8.441145,11.716507,8.299705,0.17105214,7.8973975,4.310781,7.1991715,-0.09295321,7.1642647,5.2098446,7.636995,0.5975856,7.172705,2374.5265754258444,791.782439481976
542,KiD Ink - Promise,Promise,KiD Ink,Summer in the Winter,Hip-Hop,Hip-Hop,0.7125,0.6125,Q2,Q1,mismatch,NP,wHhPuy-lCfI,227.0,Kid Ink ft. Fetty Wap - Promise (Official Audio),2.2420933131505683,0.122296258329062,149.09556440322498,168.66611791365605,65.40639132514966,103.2597265885064,0.0153845474123954,28083528,0.2977073814183711,28646135,0.3010311840502354,C,minor,0.852558434009552,-128.25291,100.932434,77.50373,36.09493,11.671816,28.613394,17.422304,24.904459,1.9753878,20.261772,5.040911,18.528002,-3.2667058,15.926847,5.362323,15.703412,-5.905102,12.862538,7.371537,14.773682,2.2878945,13.183813,10.214792,10.619426,6.006649,11.782218,2316.0525481492527,1005.5007432848365
551,Kodak Black - Tunnel Vision,Tunnel Vision,Kodak Black,Tunnel Vision,Hip-Hop,Hip-Hop,0.2875,0.375,Q3,Q2,match,NN,OJydjh4fwbo,236.0,Kodak Black- Tunnel Vision [Official Audio] [HD],4.779751265235557,0.0719063545150501,93.39688129635114,65.40639132514966,65.40639132514966,0.0,0.0218382831662893,33312682,0.3250485445457069,33856592,0.3275993483580782,G,major,0.7885757684707642,-128.17393,88.08997,106.45796,33.09104,1.8653924,27.55736,31.521074,22.046614,16.083828,20.474785,15.170008,16.017412,-6.6755,17.380653,5.3152857,17.170036,-4.5576725,14.020873,0.76280487,14.555275,3.4828258,13.974285,0.59272903,12.514586,0.53653896,10.924318,1540.6131765189314,786.8586626196874
555,Kygo - It Ain't Me,It Ain't Me,Kygo,It Ain't Me,EDM,EDM,0.7625,0.6875,Q1,Q3,mismatch,PN,D5drYkLiLI8,222.0,Kygo & Selena Gomez - It Ain't Me (Audio),4.608597584790081,0.173498270258937,817.7318105737502,147.682975305829,65.40639132514966,82.27658398067933,0.009893225505948,36907748,0.4092516157498945,37539979,0.4125611488443099,C,major,0.9282602071762084,-93.790215,113.53342,78.09185,31.572674,7.036554,19.05468,23.6444,17.937426,2.7476382,15.868069,3.5183518,13.780533,3.6110647,13.943425,-1.9557078,11.561545,3.4846497,10.272359,0.3836864,11.630416,-1.1776477,10.587652,-1.1690968,10.8605385,-4.268675,9.855207,2528.4603845590646,900.0540555285256
558,Kyle - iSpy,iSpy,Kyle,iSpy,Hip-Hop,Hip-Hop,0.55,0.5125,Q3,Q1,mismatch,NP,4zuFkB5Y7K0,256.0,Kyle - iSpy feat. Lil Yachty [Audio],4.780304928875428,0.1399165759883932,333.0755849291328,309.33502415691686,65.40639132514966,243.9286328317672,0.0104035437107086,63878996,0.5293201485135921,64505174,0.5303969721810766,C,major,0.8274397850036621,-103.02394,112.69785,61.34725,39.376415,-19.739815,28.071514,7.3773875,21.734072,-5.219764,17.538036,-2.5802662,14.149165,-11.529068,14.887215,-4.009985,13.095307,-4.829313,12.355989,-1.815434,11.226129,-9.0833435,13.19213,-3.762653,10.671546,-6.004181,9.991287,2849.946958071653,1066.803214996583
560,LCD Soundsystem - call the police,call the police,LCD Soundsystem,call the police / american dream,Electronic Rock,Rock,0.6625,0.5125,Q2,Q2,match,NN,b4AYQa0j_v8,419.0,call the police,3.8041392905572193,0.0695830561100022,820.0234232749356,164.81377845643496,65.40639132514966,99.4073871312853,0.0039073331281542,247454754,0.7643011369302282,248954060,0.7653124174754898,A,minor,0.8970598578453064,-30.096949,98.417465,89.1146,27.613493,-25.7787,19.233662,28.105532,14.640514,3.899803,11.300201,14.02967,9.5960655,-0.016971726,8.052334,6.9810696,7.9265647,2.720506,7.014914,4.143479,8.913252,-2.3028953,6.9463625,2.6040142,7.399622,-2.6760094,6.0226216,2324.335984077755,643.9880332087374
561,La La Land Cast - Another Day of Sun,Another Day of Sun,La La Land Cast,La La Land (Original Motion Picture Soundtrack),Musical Theatre,Other,0.825,0.8875,Q1,Q1,match,PP,WxCz0UNUNeQ,228.0,Another Day Of Sun,3.1790511968379196,0.1351378854177266,1300.8637584066155,150.26442824298348,65.40639132514966,84.85803691783383,0.0074686580337584,68205800,0.7124330087895476,68924731,0.7137287115536763,C,minor,0.7682921290397644,-53.23457,99.64625,91.691765,25.857141,0.55035156,19.944462,21.47431,13.097833,4.4428377,11.237905,6.060076,10.54992,4.8485503,9.131742,4.8406477,8.643806,-0.22144914,7.62731,8.435873,7.3409815,-0.6991287,7.0577965,4.243063,7.0144095,-1.2779852,7.676172,2316.3647802858964,686.8743543667083
563,Lady GaGa - Telephone (Feat. Beyonce),Telephone (Feat. Beyonce),Lady GaGa,2011 Grammy Nominees,Pop,Pop,0.7375,0.6875,Q1,Q2,mismatch,PN,Zwnvgz3ey78,221.0,Lady Gaga - Telephone ft. Beyoncé (Audio),2.8900572779204428,0.1074171488690163,152.2523537516316,136.9994584594705,65.40639132514966,71.59306713432085,0.0174419917166233,65118784,0.7272680325131513,65826985,0.7286177075052002,F,minor,0.9211653470993042,-57.656883,110.30523,68.592606,24.245987,1.078344,20.082321,14.705681,15.560278,6.7129827,12.353891,2.6866412,15.580965,5.767016,13.52148,-0.8549845,14.159272,0.3691578,10.222967,7.4611382,11.223201,-2.751146,10.447369,3.0995955,9.505443,-2.104736,9.4587345,2829.429467948741,901.4402174757001
564,Lady GaGa - Just Dance(Richard Vission Remix),Just Dance(Richard Vission Remix),Lady GaGa,Just Dance,EDM,EDM,0.9,0.475,Q2,Q1,mismatch,NP,_L7sKhZd_cE,376.0,Lady Gaga - Just Dance (Richard Vission Remix) (Official Audio) ft. Colby O'Donis,1.69181605835512,0.0576756823514882,1061.5610064489308,104.42763330455712,65.40639132514966,39.02124197940746,0.0046622864902019,213549598,0.8186024406427589,214838314,0.8192255065781152,C#,minor,0.8065829277038574,-122.171394,92.2706,69.82664,28.902374,-3.293254,23.410383,14.706508,14.321291,8.746557,11.994264,10.201412,12.496191,17.780413,10.228802,8.168968,9.200788,5.4839478,7.8066587,15.572305,11.505199,-0.15346646,9.45342,6.5969234,7.3094754,5.6490183,6.7679257,2652.9444329879034,930.9220218715953
565,Lady Gaga - A-Yo,A-Yo,Lady Gaga,A-Yo,Pop,Pop,0.725,0.6375,Q1,Q1,match,PP,-l5G5BT8-fQ,206.0,Lady Gaga - A-YO (Official Audio),3.243760067965524,0.1230422535211267,493.8762766117832,204.0850057270881,65.40639132514966,138.6786144019384,0.0107295829802751,63976192,0.820070322588055,64642611,0.8206957159293791,A,minor,0.8293612599372864,-48.04396,85.07271,88.4122,29.142553,-13.080981,24.607044,21.97637,16.53613,1.8210294,14.825205,6.383347,14.195015,1.1857533,11.495366,7.6885934,11.452953,-0.77402544,9.91295,8.803215,10.566686,-5.349768,9.144981,5.403268,8.555372,-3.5286965,8.680167,2399.0598153774013,715.381214418149
566,Lady GaGa - Alejandro,Alejandro,Lady GaGa,The Fame Monster (Deluxe Edition),Pop,Pop,0.775,0.725,Q1,Q2,mismatch,PN,onOVAsLi1c4,275.0,Lady Gaga - Alejandro (Official Audio),2.391541411762639,0.1507219454530102,628.7589071659626,115.20235351026894,65.40639132514966,49.79596218511928,0.0075604072771966,116632564,0.8375659345157477,117580923,0.8383269088369565,D,major,0.8885926604270935,-105.100586,97.15382,76.20254,24.427904,2.0904546,20.553816,20.25137,14.992479,4.6760254,13.6484785,4.6975656,15.128201,6.0175276,10.095552,4.578653,11.393325,2.106186,8.713338,10.567113,10.476856,0.82162666,8.942644,6.3059897,8.19578,-0.1799338,7.8723054,2614.8464615868343,734.5537445685184
567,Lady GaGa - Applause,Applause,Lady GaGa,ARTPOP,Pop,Pop,0.875,0.825,Q1,Q1,match,PP,_bHhpufKRjs,212.0,Lady Gaga - Applause (Official Audio),4.0809978210589755,0.1423257849250629,834.2821145979036,118.57804013471404,65.40639132514966,53.17164880956439,0.0130095742642879,56940982,0.6878367173857166,57640155,0.6898230820381862,G,minor,0.8680786490440369,-30.979843,102.70916,70.87267,27.638725,-8.614785,19.818495,10.165913,13.817259,-2.3372686,14.146316,8.06586,11.98249,4.615869,10.851256,7.3347297,11.380684,0.44902703,9.454405,9.314222,11.726236,-3.5363348,7.835523,2.8907185,8.081789,-3.8198617,9.014057,2796.153626303665,789.6393257628288
568,Lady GaGa - Bad Romance,Bad Romance,Lady GaGa,2010 The Hottest,Pop,Pop,0.975,0.825,Q1,Q2,mismatch,PN,9WNYIA1N4NU,295.0,Lady Gaga - Bad Romance (Audio),2.1051401894854314,0.1434765471028774,821.2279933359943,111.27813843321148,65.40639132514966,45.87174710806181,0.0082828374579548,122627456,0.7672233195981055,123608059,0.7681850372469322,C,major,0.8757851719856262,-18.804075,71.09922,73.328835,23.721334,-6.7971745,20.025124,18.80805,17.555195,4.6804333,14.6157875,14.217331,13.07847,6.06426,10.282632,9.194668,10.067279,0.4053827,11.105427,10.545548,9.518358,0.8934489,9.016526,4.1557193,8.696003,0.31738928,9.13735,2573.7964292637007,565.1013620279152
569,Lady Gaga - Born This Way,Born This Way,Lady Gaga,Born This Way (Bonus Track Version),Pop,Pop,0.7,0.65,Q1,Q1,match,PP,3Vzrr64ZrVU,260.0,Lady Gaga - Born This Way (Audio),4.377506996731744,0.1100508338535628,316.84165452775756,108.1102658399776,65.40639132514966,42.703874514827945,0.0166223421692848,109943566,0.8810987684171038,110855799,0.8816876797070428,F#,major,0.820238471031189,-17.211334,87.20087,67.332,23.381855,-8.34545,19.624031,10.402318,16.136028,3.5909457,11.063397,9.116827,14.398239,4.997135,11.831601,9.099223,10.452901,0.4012978,8.73875,6.623624,9.236745,-1.5929576,7.693806,4.422411,7.8606467,-0.71803296,7.406119,2934.531932430841,731.8176054400979
570,Lady Gaga - Million Reasons,Million Reasons,Lady Gaga,Joanne (Deluxe),Pop,Pop,0.7375,0.5375,Q2,Q3,match,NN,WYRJ-ryPEu0,201.0,Lady Gaga - Million Reasons (Official Audio),1.0630673181600283,0.1756226937269372,637.5448980729429,511.30005826144946,65.40639132514966,445.89366693629984,0.0105567341670393,30185584,0.4053482644353091,30775610,0.4092306292210754,C,major,0.8895618319511414,-133.5273,114.47863,110.149216,28.540365,2.8885684,25.069735,24.402386,16.652147,11.737257,11.611037,5.084536,16.664719,-2.515861,11.444612,3.2047296,13.396821,-2.9640975,10.139284,3.2004936,12.4838705,-7.5030622,9.606628,3.027507,10.141059,-4.1735053,8.923968,1868.2088926504714,713.198256191584
571,Lady GaGa - Paparazzi,Paparazzi,Lady GaGa,The Fame,Pop,Pop,0.6625,0.725,Q1,Q2,mismatch,PN,rSZ50vs9OXs,208.0,Lady Gaga - Paparazzi (Audio),5.981472576424585,0.1436371740583909,624.0168302863796,138.59131548843604,65.40639132514966,73.18492416328638,0.0095357093960046,65746566,0.8241841730021221,66479380,0.8254957279700975,F,minor,0.7599583268165588,-16.693935,93.346054,97.151955,32.52449,-4.823652,22.885427,28.926224,17.139503,5.941261,12.353765,9.583384,11.833424,6.461833,9.131578,3.510666,10.634948,4.3658056,8.1422,8.785508,7.3727813,-4.2615314,8.33646,4.973983,6.884149,-2.2709444,7.721406,2229.332549133091,831.4891040681496
572,Lady Gaga - Perfect Illusion,Perfect Illusion,Lady Gaga,Joanne (Deluxe),Pop Rock,Pop,0.7375,0.525,Q2,Q2,match,NN,oB94lvJbETE,180.0,Lady Gaga - Perfect Illusion (Official Audio),2.1341119419082837,0.1579083279535184,853.5771243906291,122.05264192746294,65.40639132514966,56.64625060231329,0.0084144780412316,44141364,0.7440161058496906,44757179,0.7461392072438079,C#,minor,0.7725275754928589,-48.55463,82.24928,71.22997,20.231628,-3.4626665,16.080994,22.573503,16.571413,-0.051461503,11.629164,19.078955,11.236514,7.0609093,9.473425,8.33704,8.274562,3.5503752,7.783521,15.149332,8.033156,4.207023,7.4978986,3.9576447,8.650984,-2.828381,8.777929,2645.9075216079414,592.4379967180391
573,Lady GaGa - Poker Face,Poker Face,Lady GaGa,The Fame,Pop,Pop,0.7625,0.7625,Q1,Q1,match,PP,s1A3X_VA-us,237.0,Lady Gaga - Poker Face (Audio),1.3492923996993162,0.1033773861967694,580.7346249469016,103.82617439498628,65.40639132514966,38.41978306983661,0.0117515744641423,92970300,0.898439497673342,93802761,0.8989569196202354,Ab,minor,0.9267874360084534,-34.83756,87.692665,92.42676,30.700583,-3.9960659,22.84965,21.859121,16.289337,3.272314,14.893725,8.766314,13.347254,7.3572206,10.443233,7.6531577,9.767528,2.4779987,8.27382,8.075921,9.000413,-0.68428344,8.779961,3.0842912,8.121924,-1.7989843,7.207151,2280.6707156166476,745.0953459640272
574,Lady Gaga - Lady Gaga - The Cure,Lady Gaga - The Cure,Lady Gaga,The Cure,Pop,Pop,0.7875,0.775,Q1,Q4,match,PP,vp8VZe5kqEM,209.0,Lady Gaga - The Cure (Official Audio),5.219438601697833,0.1434280639431616,488.9585113212963,357.39105439674364,65.40639132514966,291.984663071594,0.0231129042804241,34327638,0.427065897704397,34878712,0.4298368886231776,Ab,major,0.9564719796180724,-90.36657,114.440765,89.53573,36.533607,4.4839253,29.686792,18.14947,19.727348,13.072571,15.637483,11.184096,13.570743,0.2630083,11.180219,6.2868934,11.279466,0.17512624,12.175417,8.059914,10.096916,-1.2834526,10.571867,-0.5223391,10.846557,-1.186024,10.252849,2268.725064083035,987.8751549636161
579,Lana Del Rey - Love,Love,Lana Del Rey,Love,Alternative Pop,Pop,0.2625,0.225,Q3,Q4,mismatch,NP,P9zYSBK7Blw,278,Lana Del Rey - Love (Official Audio),1.4820384598688288,0.2071237904571237,1091.684100767434,121.34967043801213,65.40639132514966,55.943279112862456,0.0148019138723611,35768342,0.2506629490864324,36571736,0.2544790925949862,Bb,major,0.900855302810669,-131.38188,109.853874,126.40065,39.449303,8.54451,25.270205,29.057182,15.923661,9.773587,11.138034,12.48644,12.347352,14.6884985,11.407212,-0.3444554,12.0819,8.745002,9.866905,-1.9063265,11.240103,3.3079453,9.776964,0.5758646,8.980614,-3.4260445,9.588252,1488.8955316807094,854.7713787380092
